date,total_cases,g_values
2020-09-07,252157,0.0
2020-09-08,252157,0.0
2020-09-09,252157,0.0
2020-09-10,252157,0.0
2020-09-11,252157,0.0
2020-09-12,252157,0.0
2020-09-13,261942,3.8805188830768134
2020-09-14,261942,0.0
2020-09-15,261942,0.0
2020-09-16,261942,0.0
2020-09-17,261942,0.0
2020-09-18,261942,0.0
2020-09-19,261942,0.0
2020-09-20,274227,4.689969535240626
2020-09-21,274227,0.0
2020-09-22,274227,0.0
2020-09-23,274227,0.0
2020-09-24,274227,0.0
2020-09-25,274227,0.0
2020-09-26,274227,0.0
2020-09-27,287291,4.763936446812313
2020-09-28,287291,0.0
2020-09-29,287291,0.0
2020-09-30,287291,0.0
2020-10-01,287291,0.0
2020-10-02,287291,0.0
2020-10-03,287291,0.0
2020-10-04,303237,5.550469732779655
2020-10-05,303237,0.0
2020-10-06,303237,0.0
2020-10-07,303237,0.0
2020-10-08,303237,0.0
2020-10-09,303237,0.0
2020-10-10,303237,0.0
2020-10-11,329382,8.621968954975811
2020-10-12,329382,0.0
2020-10-13,329382,0.0
2020-10-14,329382,0.0
2020-10-15,329382,0.0
2020-10-16,329382,0.0
2020-10-17,329382,0.0
2020-10-18,371413,12.760563722364914
2020-10-19,371413,0.0
2020-10-20,371413,0.0
2020-10-21,371413,0.0
2020-10-22,371413,0.0
2020-10-23,371413,0.0
2020-10-24,371413,0.0
2020-10-25,446205,20.137151903675964
2020-10-26,446205,0.0
2020-10-27,446205,0.0
2020-10-28,446205,0.0
2020-10-29,446205,0.0
2020-10-30,446205,0.0
2020-10-31,446205,0.0
2020-11-01,557214,24.878475140350286
2020-11-02,557214,0.0
2020-11-03,557214,0.0
2020-11-04,557214,0.0
2020-11-05,557214,0.0
2020-11-06,557214,0.0
2020-11-07,557214,0.0
2020-11-08,682906,22.557222180347228
2020-11-09,682906,0.0
2020-11-10,682906,0.0
2020-11-11,682906,0.0
2020-11-12,682906,0.0
2020-11-13,682906,0.0
2020-11-14,682906,0.0
2020-11-15,810768,18.723221058242277
2020-11-16,810768,0.0
2020-11-17,810768,0.0
2020-11-18,810768,0.0
2020-11-19,810768,0.0
2020-11-20,810768,0.0
2020-11-21,810768,0.0
2020-11-22,939168,15.836836184950565
2020-11-23,939168,0.0
2020-11-24,939168,0.0
2020-11-25,939168,0.0
2020-11-26,939168,0.0
2020-11-27,939168,0.0
2020-11-28,939168,0.0
2020-11-29,1062290,13.109688575419945
2020-11-30,1062290,0.0
2020-12-01,1062290,0.0
2020-12-02,1062290,0.0
2020-12-03,1062290,0.0
2020-12-04,1062290,0.0
2020-12-05,1062290,0.0
2020-12-06,1190548,12.07372751320261
2020-12-07,1190548,0.0
2020-12-08,1190548,0.0
2020-12-09,1190548,0.0
2020-12-10,1190548,0.0
2020-12-11,1190548,0.0
2020-12-12,1190548,0.0
2020-12-13,1346761,13.121100535215716
2020-12-14,1346761,0.0
2020-12-15,1346761,0.0
2020-12-16,1346761,0.0
2020-12-17,1346761,0.0
2020-12-18,1346761,0.0
2020-12-19,1346761,0.0
2020-12-20,1521350,12.963621607694312
2020-12-21,1521350,0.0
2020-12-22,1521350,0.0
2020-12-23,1521350,0.0
2020-12-24,1521350,0.0
2020-12-25,1521350,0.0
2020-12-26,1521350,0.0
2020-12-27,1660178,9.125316330890328
2020-12-28,1660178,0.0
2020-12-29,1660178,0.0
2020-12-30,1660178,0.0
2020-12-31,1660178,0.0
2021-01-01,1660178,0.0
2021-01-02,1660178,0.0
2021-01-03,1783131,7.40601309016262
2021-01-04,1783131,0.0
2021-01-05,1783131,0.0
2021-01-06,1783131,0.0
2021-01-07,1783131,0.0
2021-01-08,1783131,0.0
2021-01-09,1783131,0.0
2021-01-10,1928636,8.160084704937551
2021-01-11,1928636,0.0
2021-01-12,1928636,0.0
2021-01-13,1928636,0.0
2021-01-14,1928636,0.0
2021-01-15,1928636,0.0
2021-01-16,1928636,0.0
2021-01-17,2047565,6.16648242592174
2021-01-18,2047565,0.0
2021-01-19,2047565,0.0
2021-01-20,2047565,0.0
2021-01-21,2047565,0.0
2021-01-22,2047565,0.0
2021-01-23,2047565,0.0
2021-01-24,2143118,4.66666503871672
2021-01-25,2143118,0.0
2021-01-26,2143118,0.0
2021-01-27,2143118,0.0
2021-01-28,2143118,0.0
2021-01-29,2143118,0.0
2021-01-30,2143118,0.0
2021-01-31,2221290,3.6475826342739874
2021-02-01,2221290,0.0
2021-02-02,2221290,0.0
2021-02-03,2221290,0.0
2021-02-04,2221290,0.0
2021-02-05,2221290,0.0
2021-02-06,2221290,0.0
2021-02-07,2285886,2.9080399227475926
2021-02-08,2285886,0.0
2021-02-09,2285886,0.0
2021-02-10,2285886,0.0
2021-02-11,2285886,0.0
2021-02-12,2285886,0.0
2021-02-13,2285886,0.0
2021-02-14,2336713,2.2235142084950867
2021-02-15,2336713,0.0
2021-02-16,2336713,0.0
2021-02-17,2336713,0.0
2021-02-18,2336713,0.0
2021-02-19,2336713,0.0
2021-02-20,2336713,0.0
2021-02-21,2389042,2.2394277773949987
2021-02-22,2389042,0.0
2021-02-23,2389042,0.0
2021-02-24,2389042,0.0
2021-02-25,2389042,0.0
2021-02-26,2389042,0.0
2021-02-27,2389042,0.0
2021-02-28,2445398,2.358937180677443
2021-03-01,2445398,0.0
2021-03-02,2445398,0.0
2021-03-03,2445398,0.0
2021-03-04,2445398,0.0
2021-03-05,2445398,0.0
2021-03-06,2445398,0.0
2021-03-07,2503823,2.389181638326358
2021-03-08,2503823,0.0
2021-03-09,2503823,0.0
2021-03-10,2503823,0.0
2021-03-11,2503823,0.0
2021-03-12,2503823,0.0
2021-03-13,2503823,0.0
2021-03-14,2575214,2.8512798228948295
2021-03-15,2575214,0.0
2021-03-16,2575214,0.0
2021-03-17,2575214,0.0
2021-03-18,2575214,0.0
2021-03-19,2575214,0.0
2021-03-20,2575214,0.0
2021-03-21,2667824,3.596205985211326
2021-03-22,2667824,0.0
2021-03-23,2667824,0.0
2021-03-24,2667824,0.0
2021-03-25,2667824,0.0
2021-03-26,2667824,0.0
2021-03-27,2667824,0.0
2021-03-28,2784133,4.359695392199785
2021-03-29,2784133,0.0
2021-03-30,2784133,0.0
2021-03-31,2784133,0.0
2021-04-01,2784133,0.0
2021-04-02,2784133,0.0
2021-04-03,2784133,0.0
2021-04-04,2894140,3.951212100858687
2021-04-05,2894140,0.0
2021-04-06,2894140,0.0
2021-04-07,2894140,0.0
2021-04-08,2894140,0.0
2021-04-09,2894140,0.0
2021-04-10,2894140,0.0
2021-04-11,3012328,4.083700166543429
2021-04-12,3012328,0.0
2021-04-13,3012328,0.0
2021-04-14,3012328,0.0
2021-04-15,3012328,0.0
2021-04-16,3012328,0.0
2021-04-17,3012328,0.0
2021-04-18,3154349,4.714659227016447
2021-04-19,3154349,0.0
2021-04-20,3154349,0.0
2021-04-21,3154349,0.0
2021-04-22,3154349,0.0
2021-04-23,3154349,0.0
2021-04-24,3154349,0.0
2021-04-25,3299027,4.58661993330478
2021-04-26,3299027,0.0
2021-04-27,3299027,0.0
2021-04-28,3299027,0.0
2021-04-29,3299027,0.0
2021-04-30,3299027,0.0
2021-05-01,3299027,0.0
2021-05-02,3423711,3.7794173857928417
2021-05-03,3423711,0.0
2021-05-04,3423711,0.0
2021-05-05,3423711,0.0
2021-05-06,3423711,0.0
2021-05-07,3423711,0.0
2021-05-08,3423711,0.0
2021-05-09,3524558,2.9455465137098313
2021-05-10,3524558,0.0
2021-05-11,3524558,0.0
2021-05-12,3524558,0.0
2021-05-13,3524558,0.0
2021-05-14,3524558,0.0
2021-05-15,3524558,0.0
2021-05-16,3595304,2.007230410167743
2021-05-17,3595304,0.0
2021-05-18,3595304,0.0
2021-05-19,3595304,0.0
2021-05-20,3595304,0.0
2021-05-21,3595304,0.0
2021-05-22,3595304,0.0
2021-05-23,3647974,1.464966522997777
2021-05-24,3647974,0.0
2021-05-25,3647974,0.0
2021-05-26,3647974,0.0
2021-05-27,3647974,0.0
2021-05-28,3647974,0.0
2021-05-29,3647974,0.0
2021-05-30,3677841,0.8187284229547689
2021-05-31,3677841,0.0
2021-06-01,3677841,0.0
2021-06-02,3677841,0.0
2021-06-03,3677841,0.0
2021-06-04,3677841,0.0
2021-06-05,3677841,0.0
2021-06-06,3698521,0.5622864066173605
2021-06-07,3698521,0.0
2021-06-08,3698521,0.0
2021-06-09,3698521,0.0
2021-06-10,3698521,0.0
2021-06-11,3698521,0.0
2021-06-12,3698521,0.0
2021-06-13,3712583,0.38020603370915024
2021-06-14,3712583,0.0
2021-06-15,3712583,0.0
2021-06-16,3712583,0.0
2021-06-17,3712583,0.0
2021-06-18,3712583,0.0
2021-06-19,3712583,0.0
2021-06-20,3719868,0.19622456925542137
2021-06-21,3719868,0.0
2021-06-22,3719868,0.0
2021-06-23,3719868,0.0
2021-06-24,3719868,0.0
2021-06-25,3719868,0.0
2021-06-26,3719868,0.0
2021-06-27,3724727,0.13062291457653874
2021-06-28,3724727,0.0
2021-06-29,3724727,0.0
2021-06-30,3724727,0.0
2021-07-01,3724727,0.0
2021-07-02,3724727,0.0
2021-07-03,3724727,0.0
2021-07-04,3729115,0.1178072916484886
2021-07-05,3729115,0.0
2021-07-06,3729115,0.0
2021-07-07,3729115,0.0
2021-07-08,3729115,0.0
2021-07-09,3729115,0.0
2021-07-10,3729115,0.0
2021-07-11,3734712,0.15008923028654253
2021-07-12,3734712,0.0
2021-07-13,3734712,0.0
2021-07-14,3734712,0.0
2021-07-15,3734712,0.0
2021-07-16,3734712,0.0
2021-07-17,3734712,0.0
2021-07-18,3743825,0.24400810557815436
2021-07-19,3743825,0.0
2021-07-20,3743825,0.0
2021-07-21,3743825,0.0
2021-07-22,3743825,0.0
2021-07-23,3743825,0.0
2021-07-24,3743825,0.0
2021-07-25,3756471,0.33778288247981675
2021-07-26,3756471,0.0
2021-07-27,3756471,0.0
2021-07-28,3756471,0.0
2021-07-29,3756471,0.0
2021-07-30,3756471,0.0
2021-07-31,3756471,0.0
2021-08-01,3771993,0.4132069700524775
2021-08-02,3771993,0.0
2021-08-03,3771993,0.0
2021-08-04,3771993,0.0
2021-08-05,3771993,0.0
2021-08-06,3771993,0.0
2021-08-07,3771993,0.0
2021-08-08,3792416,0.5414379082888012
2021-08-09,3792416,0.0
2021-08-10,3792416,0.0
2021-08-11,3792416,0.0
2021-08-12,3792416,0.0
2021-08-13,3792416,0.0
2021-08-14,3792416,0.0
2021-08-15,3824493,0.845819656915275
2021-08-16,3824493,0.0
2021-08-17,3824493,0.0
2021-08-18,3824493,0.0
2021-08-19,3824493,0.0
2021-08-20,3824493,0.0
2021-08-21,3824493,0.0
2021-08-22,3874145,1.2982635868336012
2021-08-23,3874145,0.0
2021-08-24,3874145,0.0
2021-08-25,3874145,0.0
2021-08-26,3874145,0.0
2021-08-27,3874145,0.0
2021-08-28,3874145,0.0
2021-08-29,3940516,1.7131780044371079
2021-08-30,3940516,0.0
2021-08-31,3940516,0.0
2021-09-01,3940516,0.0
2021-09-02,3940516,0.0
2021-09-03,3940516,0.0
2021-09-04,3940516,0.0
2021-09-05,4015253,1.896629781480395
2021-09-06,4015253,0.0
2021-09-07,4015253,0.0
2021-09-08,4015253,0.0
2021-09-09,4015253,0.0
2021-09-10,4015253,0.0
2021-09-11,4015253,0.0
2021-09-12,4086909,1.784594893522276
2021-09-13,4086909,0.0
2021-09-14,4086909,0.0
2021-09-15,4086909,0.0
2021-09-16,4086909,0.0
2021-09-17,4086909,0.0
2021-09-18,4086909,0.0
2021-09-19,4148380,1.5040951486808245
2021-09-20,4148380,0.0
2021-09-21,4148380,0.0
2021-09-22,4148380,0.0
2021-09-23,4148380,0.0
2021-09-24,4148380,0.0
2021-09-25,4148380,0.0
2021-09-26,4202003,1.2926250729200315
2021-09-27,4202003,0.0
2021-09-28,4202003,0.0
2021-09-29,4202003,0.0
2021-09-30,4202003,0.0
2021-10-01,4202003,0.0
2021-10-02,4202003,0.0
2021-10-03,4258484,1.344144685284613
2021-10-04,4258484,0.0
2021-10-05,4258484,0.0
2021-10-06,4258484,0.0
2021-10-07,4258484,0.0
2021-10-08,4258484,0.0
2021-10-09,4258484,0.0
2021-10-10,4316509,1.3625740991395061
2021-10-11,4316509,0.0
2021-10-12,4316509,0.0
2021-10-13,4316509,0.0
2021-10-14,4316509,0.0
2021-10-15,4316509,0.0
2021-10-16,4316509,0.0
2021-10-17,4381868,1.5141634130729253
2021-10-18,4381868,0.0
2021-10-19,4381868,0.0
2021-10-20,4381868,0.0
2021-10-21,4381868,0.0
2021-10-22,4381868,0.0
2021-10-23,4381868,0.0
2021-10-24,4479591,2.2301675906257334
2021-10-25,4479591,0.0
2021-10-26,4479591,0.0
2021-10-27,4479591,0.0
2021-10-28,4479591,0.0
2021-10-29,4479591,0.0
2021-10-30,4479591,0.0
2021-10-31,4616602,3.0585604801866957
2021-11-01,4616602,0.0
2021-11-02,4616602,0.0
2021-11-03,4616602,0.0
2021-11-04,4616602,0.0
2021-11-05,4616602,0.0
2021-11-06,4616602,0.0
2021-11-07,4794470,3.8527904289778503
2021-11-08,4794470,0.0
2021-11-09,4794470,0.0
2021-11-10,4794470,0.0
2021-11-11,4794470,0.0
2021-11-12,4794470,0.0
2021-11-13,4794470,0.0
2021-11-14,5065644,5.65597448727388
2021-11-15,5065644,0.0
2021-11-16,5065644,0.0
2021-11-17,5065644,0.0
2021-11-18,5065644,0.0
2021-11-19,5065644,0.0
2021-11-20,5065644,0.0
2021-11-21,5417298,6.9419406495995375
2021-11-22,5417298,0.0
2021-11-23,5417298,0.0
2021-11-24,5417298,0.0
2021-11-25,5417298,0.0
2021-11-26,5417298,0.0
2021-11-27,5417298,0.0
2021-11-28,5820646,7.445556807101991
2021-11-29,5820646,0.0
2021-11-30,5820646,0.0
2021-12-01,5820646,0.0
2021-12-02,5820646,0.0
2021-12-03,5820646,0.0
2021-12-04,5820646,0.0
2021-12-05,6208700,6.666854503778446
2021-12-06,6208700,0.0
2021-12-07,6208700,0.0
2021-12-08,6208700,0.0
2021-12-09,6208700,0.0
2021-12-10,6208700,0.0
2021-12-11,6208700,0.0
2021-12-12,6546708,5.444102630180231
2021-12-13,6546708,0.0
2021-12-14,6546708,0.0
2021-12-15,6546708,0.0
2021-12-16,6546708,0.0
2021-12-17,6546708,0.0
2021-12-18,6546708,0.0
2021-12-19,6820211,4.177718022554236
2021-12-20,6820211,0.0
2021-12-21,6820211,0.0
2021-12-22,6820211,0.0
2021-12-23,6820211,0.0
2021-12-24,6820211,0.0
2021-12-25,6820211,0.0
2021-12-26,7014043,2.8420235092433357
2021-12-27,7014043,0.0
2021-12-28,7014043,0.0
2021-12-29,7014043,0.0
2021-12-30,7014043,0.0
2021-12-31,7014043,0.0
2022-01-01,7014043,0.0
2022-01-02,7222739,2.9754023464070576
2022-01-03,7222739,0.0
2022-01-04,7222739,0.0
2022-01-05,7222739,0.0
2022-01-06,7222739,0.0
2022-01-07,7222739,0.0
2022-01-08,7222739,0.0
2022-01-09,7560621,4.6780314227054305
2022-01-10,7560621,0.0
2022-01-11,7560621,0.0
2022-01-12,7560621,0.0
2022-01-13,7560621,0.0
2022-01-14,7560621,0.0
2022-01-15,7560621,0.0
2022-01-16,8046745,6.4296834876394415
2022-01-17,8046745,0.0
2022-01-18,8046745,0.0
2022-01-19,8046745,0.0
2022-01-20,8046745,0.0
2022-01-21,8046745,0.0
2022-01-22,8046745,0.0
2022-01-23,8843560,9.902326965748262
2022-01-24,8843560,0.0
2022-01-25,8843560,0.0
2022-01-26,8843560,0.0
2022-01-27,8843560,0.0
2022-01-28,8843560,0.0
2022-01-29,8843560,0.0
2022-01-30,9957912,12.600717358167978
2022-01-31,9957912,0.0
2022-02-01,9957912,0.0
2022-02-02,9957912,0.0
2022-02-03,9957912,0.0
2022-02-04,9957912,0.0
2022-02-05,9957912,0.0
2022-02-06,11250652,12.982038804922155
2022-02-07,11250652,0.0
2022-02-08,11250652,0.0
2022-02-09,11250652,0.0
2022-02-10,11250652,0.0
2022-02-11,11250652,0.0
2022-02-12,11250652,0.0
2022-02-13,12560497,11.642391925374636
2022-02-14,12560497,0.0
2022-02-15,12560497,0.0
2022-02-16,12560497,0.0
2022-02-17,12560497,0.0
2022-02-18,12560497,0.0
2022-02-19,12560497,0.0
2022-02-20,13753768,9.500189363525982
2022-02-21,13753768,0.0
2022-02-22,13753768,0.0
2022-02-23,13753768,0.0
2022-02-24,13753768,0.0
2022-02-25,13753768,0.0
2022-02-26,13753768,0.0
2022-02-27,14846861,7.947589344243701
2022-02-28,14846861,0.0
2022-03-01,14846861,0.0
2022-03-02,14846861,0.0
2022-03-03,14846861,0.0
2022-03-04,14846861,0.0
2022-03-05,14846861,0.0
2022-03-06,15980870,7.638038774660852
2022-03-07,15980870,0.0
2022-03-08,15980870,0.0
2022-03-09,15980870,0.0
2022-03-10,15980870,0.0
2022-03-11,15980870,0.0
2022-03-12,15980870,0.0
2022-03-13,17394716,8.847115332269144
2022-03-14,17394716,0.0
2022-03-15,17394716,0.0
2022-03-16,17394716,0.0
2022-03-17,17394716,0.0
2022-03-18,17394716,0.0
2022-03-19,17394716,0.0
2022-03-20,18977220,9.09761332119478
2022-03-21,18977220,0.0
2022-03-22,18977220,0.0
2022-03-23,18977220,0.0
2022-03-24,18977220,0.0
2022-03-25,18977220,0.0
2022-03-26,18977220,0.0
2022-03-27,20566111,8.372622544292579
2022-03-28,20566111,0.0
2022-03-29,20566111,0.0
2022-03-30,20566111,0.0
