date,total_cases,g_values
2020-12-20,20400152,1.307723990950308
2020-12-21,20623154,1.0931389138669163
2020-12-22,20826205,0.9845778196681264
2020-12-23,21035854,1.0066596386619646
2020-12-24,21260450,1.0676818730535018
2020-12-25,21514336,1.1941703962051604
2020-12-26,21741290,1.0548966047569397
2020-12-27,21915776,0.8025558740994668
2020-12-28,22081410,0.7557752004765882
2020-12-29,22252923,0.7767302903211344
2020-12-30,22457889,0.9210745033360337
2020-12-31,22699515,1.075907000876173
2021-01-01,22967238,1.1794216748683837
2021-01-02,23225567,1.1247717291909458
2021-01-03,23471101,1.0571711769189531
2021-01-04,23715120,1.039657236360578
2021-01-05,23938280,0.9410030394111436
2021-01-06,24146999,0.8719047483779118
2021-01-07,24422925,1.1426927213605302
2021-01-08,24719363,1.2137694399831307
2021-01-09,25026282,1.2416137098678475
2021-01-10,25356076,1.3177906330632734
2021-01-11,25639267,1.1168565672385584
2021-01-12,25885521,0.960456474828239
2021-01-13,26125282,0.9262359447970933
2021-01-14,26379613,0.9735052812061513
2021-01-15,26641457,0.9925998535308308
2021-01-16,26899678,0.9692450379121533
2021-01-17,27169649,1.0036216790401729
2021-01-18,27403420,0.8604122931437207
2021-01-19,27610192,0.7545481549383252
2021-01-20,27796009,0.6730014771356896
2021-01-21,27978079,0.6550220932796503
2021-01-22,28198260,0.7869768328268714
2021-01-23,28416795,0.7749946273280692
2021-01-24,28636060,0.771603553461958
2021-01-25,28823142,0.6533091493732028
2021-01-26,28980660,0.5464983657923206
2021-01-27,29145119,0.5674784494210967
2021-01-28,29319600,0.5986628498583245
2021-01-29,29505073,0.6325904855455055
2021-01-30,29687867,0.6195341390953345
2021-01-31,29876978,0.6369975990528387
2021-02-01,30034318,0.5266262203627154
2021-02-02,30159869,0.4180251404410115
2021-02-03,30302822,0.47398415424151874
2021-02-04,30446854,0.47530886727315363
2021-02-05,30577884,0.4303564499635989
2021-02-06,30722259,0.4721549731825786
2021-02-07,30868076,0.4746298115643124
2021-02-08,30992281,0.40237363676310767
2021-02-09,31096428,0.33604173890911737
2021-02-10,31196338,0.3212909212595093
2021-02-11,31305377,0.34952499873542847
2021-02-12,31421427,0.37070309039881555
2021-02-13,31537659,0.36991318058215494
2021-02-14,31652514,0.36418365738560365
2021-02-15,31749393,0.3060704751603617
2021-02-16,31826077,0.24152902702738285
2021-02-17,31899713,0.2313700177373416
2021-02-18,31971607,0.22537506842146196
2021-02-19,32050380,0.24638423711388668
2021-02-20,32134651,0.2629329199841
2021-02-21,32223586,0.2767573234263537
2021-02-22,32300486,0.2386450719668506
2021-02-23,32366569,0.20458825294455324
2021-02-24,32437826,0.22015617410668398
2021-02-25,32522958,0.26244668801170584
2021-02-26,32609794,0.26699908415464546
2021-02-27,32697532,0.26905413753916996
2021-02-28,32785281,0.26836582039280515
2021-03-01,32864242,0.24084283431946182
2021-03-02,32925238,0.18559989912440397
2021-03-03,32990979,0.19966750126453148
2021-03-04,33059705,0.20831755250427703
2021-03-05,33139553,0.2415266560908514
2021-03-06,33218814,0.23917341311151663
2021-03-07,33297034,0.2354689724925158
2021-03-08,33364375,0.20224323884223439
2021-03-09,33417173,0.1582466328231834
2021-03-10,33474916,0.17279438928002677
2021-03-11,33542272,0.20121335031878795
2021-03-12,33618295,0.22664833199134513
2021-03-13,33691549,0.2178992123187687
2021-03-14,33768933,0.2296837108914167
2021-03-15,33831245,0.18452463392906138
2021-03-16,33887540,0.1663994334231566
2021-03-17,33940691,0.15684525934901147
2021-03-18,34006344,0.19343448252128986
2021-03-19,34079906,0.21631846104950297
2021-03-20,34157515,0.22772656708618857
2021-03-21,34234122,0.2242756828182612
2021-03-22,34303707,0.20326211374721398
2021-03-23,34358387,0.15939968237252028
2021-03-24,34420910,0.18197303616144728
2021-03-25,34493134,0.20982594591485235
2021-03-26,34575334,0.23830829636993844
2021-03-27,34655683,0.2323882106243717
2021-03-28,34745275,0.2585203702376894
2021-03-29,34820204,0.215652344095708
2021-03-30,34885047,0.18622234378638333
2021-03-31,34956998,0.20625169288148015
2021-04-01,35033226,0.21806220316744593
2021-04-02,35117431,0.2403575394398449
2021-04-03,35204914,0.24911560301777202
2021-04-04,35286921,0.23294191259776972
2021-04-05,35362710,0.21477929457205971
2021-04-06,35421693,0.16679434353306066
2021-04-07,35496773,0.21196050680016904
2021-04-08,35578168,0.22930253406415282
2021-04-09,35672009,0.26376006769095023
2021-04-10,35767946,0.2689419595066821
2021-04-11,35863930,0.26835200433371265
2021-04-12,35948627,0.23616207147404092
2021-04-13,36017152,0.19061924117435694
2021-04-14,36097910,0.2242209489523214
2021-04-15,36188921,0.2521226298143023
2021-04-16,36280205,0.2522429447399109
2021-04-17,36372649,0.25480561645117494
2021-04-18,36464372,0.2521757488710817
2021-04-19,36556808,0.2534967556825056
2021-04-20,36621208,0.17616417713494023
2021-04-21,36675206,0.14745007865387727
2021-04-22,36750587,0.20553667783079393
2021-04-23,36833373,0.22526442910966293
2021-04-24,36915203,0.22216265667551
2021-04-25,36998014,0.22432763000111364
2021-04-26,37065659,0.18283413807022184
2021-04-27,37120640,0.14833406847022468
2021-04-28,37167630,0.12658725711625662
2021-04-29,37235633,0.18296297073555673
2021-04-30,37309395,0.19809519553487917
2021-05-01,37385052,0.20278270392752284
2021-05-02,37460069,0.20066041368619736
2021-05-03,37523294,0.16877972114787082
2021-05-04,37574214,0.13570237197192764
2021-05-05,37624419,0.13361556944344863
2021-05-06,37683340,0.15660308269477863
2021-05-07,37745775,0.16568329665045614
2021-05-08,37808251,0.1655178625952176
2021-05-09,37870380,0.16432656459035885
2021-05-10,37921556,0.13513463556478705
2021-05-11,37964464,0.11314936549544538
2021-05-12,38002937,0.10133950528051706
2021-05-13,38052507,0.13043728699179225
2021-05-14,38106523,0.14195122544751126
2021-05-15,38165091,0.1536954709827501
2021-05-16,38218478,0.13988437758474098
2021-05-17,38262950,0.11636256158604745
2021-05-18,38296098,0.08663210756096956
2021-05-19,38329382,0.08691224886671221
2021-05-20,38371785,0.11062792507325059
2021-05-21,38415494,0.11390921741065733
2021-05-22,38459968,0.11577099594241845
2021-05-23,38504244,0.11512230067378111
2021-05-24,38538529,0.08904213260231782
2021-05-25,38564923,0.06848730526274109
2021-05-26,38592001,0.070214064734422
2021-05-27,38630170,0.09890391534763901
2021-05-28,38668127,0.09825739829775536
2021-05-29,38704448,0.09393007320990747
2021-05-30,38743995,0.10217688674955396
2021-05-31,38770373,0.06808280870364555
2021-06-01,38791736,0.05510135277780278
2021-06-02,38813324,0.05565102835304921
2021-06-03,38835329,0.056694448535250415
2021-06-04,38864661,0.07552916572433312
2021-06-05,38896634,0.08226753862589976
2021-06-06,38928888,0.08292234232915886
2021-06-07,38953688,0.06370590395492416
2021-06-08,38972049,0.047135459933857864
2021-06-09,38993346,0.05464685728995158
2021-06-10,39021697,0.07270727677486308
2021-06-11,39054615,0.08435819692823714
2021-06-12,39084268,0.0759270063217881
2021-06-13,39112430,0.07205456681445332
2021-06-14,39134266,0.05582879918225484
2021-06-15,39151893,0.04504236772960045
2021-06-16,39172071,0.051537737907078975
2021-06-17,39198887,0.06845693708662992
2021-06-18,39225895,0.06889991544912996
2021-06-19,39253338,0.06996143746369586
2021-06-20,39279550,0.06677648662643672
2021-06-21,39302134,0.0574955670316997
2021-06-22,39319625,0.04450394474763126
2021-06-23,39340370,0.052759913147696604
2021-06-24,39368679,0.07195916052645158
2021-06-25,39397420,0.07300473556656549
2021-06-26,39429406,0.08118805749208959
2021-06-27,39460743,0.0794762163041462
2021-06-28,39485919,0.06380011648538904
2021-06-29,39506782,0.05283655674824233
2021-06-30,39531495,0.06255381670924248
2021-07-01,39564238,0.08282762895761975
2021-07-02,39593768,0.07463811131658848
2021-07-03,39630624,0.09308535626111665
2021-07-04,39667571,0.09322840841466437
2021-07-05,39694363,0.0675413173143372
2021-07-06,39714964,0.05189905680058401
2021-07-07,39744853,0.07525878658734274
2021-07-08,39786268,0.10420217178813064
2021-07-09,39831633,0.11402175242975793
2021-07-10,40040873,0.5253111264607203
2021-07-11,40095052,0.1353092376382503
2021-07-12,40134247,0.0977552043080029
2021-07-13,40166697,0.08085364103131173
2021-07-14,40221686,0.13690197130224574
2021-07-15,40285186,0.15787503288648816
2021-07-16,40353574,0.16975967294776795
2021-07-17,40425280,0.1776942979077888
2021-07-18,40495834,0.1745294033832295
2021-07-19,40545538,0.12273855132851443
2021-07-20,40588598,0.10620157512769962
2021-07-21,40666959,0.19306160809003553
2021-07-22,40751314,0.20742883676155868
2021-07-23,40849348,0.2405664759668854
2021-07-24,40957739,0.2653432803872414
2021-07-25,41064718,0.26119361715743145
2021-07-26,41141179,0.18619633525792142
2021-07-27,41203105,0.1505207228018429
2021-07-28,41315921,0.27380460768672654
2021-07-29,41442657,0.30674857762459173
2021-07-30,41574937,0.319188028894962
2021-07-31,41713988,0.33445871487430034
2021-08-01,41862263,0.3554563040100601
2021-08-02,41967765,0.2520217313622056
2021-08-03,42053839,0.20509550603898014
2021-08-04,42201236,0.35049594402071116
2021-08-05,42354696,0.36363863845125294
2021-08-06,42524261,0.4003452179186931
