date,total_cases,g_values
2021-11-16,8688272,0.05810051954187078
2021-11-17,8694482,0.07147566282455245
2021-11-18,8699861,0.06186682541869659
2021-11-19,8704639,0.05492041769402982
2021-11-20,8709847,0.05983016642045696
2021-11-21,8713886,0.04637280080809686
2021-11-22,8718308,0.05074658998293069
2021-11-23,8722646,0.04975736117604471
2021-11-24,8747517,0.285131369540848
2021-11-25,8753610,0.06965405154399815
2021-11-26,8760286,0.07626567781749473
2021-11-27,8767309,0.08016861549953963
2021-11-28,8773516,0.07079709406843081
2021-11-29,8780256,0.07682210871901299
2021-11-30,8788681,0.0959539220724316
2021-12-01,8798035,0.10643235315970623
2021-12-02,8811873,0.15728512105259868
2021-12-03,8828798,0.1920704031935095
2021-12-04,8850841,0.24967158609813023
2021-12-05,8871739,0.23611315580067474
2021-12-06,8887393,0.1764479320232482
2021-12-07,8903562,0.18193186685904406
2021-12-08,8925780,0.24954057713081576
2021-12-09,8956955,0.34926919552128777
2021-12-10,8992099,0.39236548581521286
2021-12-11,9026911,0.38713986578662
2021-12-12,9053093,0.29004384777915726
2021-12-13,9099498,0.5125872450443181
2021-12-14,9130590,0.3416891788975611
2021-12-15,9169102,0.4217909247923738
2021-12-16,9212467,0.4729470781326241
2021-12-17,9260536,0.5217820590293566
2021-12-18,9301304,0.4402336970559803
2021-12-19,9333401,0.3450806467566268
2021-12-20,9361037,0.29609785329056365
2021-12-21,9388459,0.29293763073471457
2021-12-22,9429492,0.4370578813839417
2021-12-23,9481779,0.5545049510620509
2021-12-24,9542047,0.6356191174673023
2021-12-25,9594487,0.5495676137415798
2021-12-26,9634415,0.41615565272015065
2021-12-27,9664195,0.30910024116669255
2021-12-28,9694827,0.3169638029861773
2021-12-29,9743117,0.4981006881298655
2021-12-30,9791408,0.4956422056719631
2021-12-31,9850360,0.6020788838540893
2022-01-01,9904945,0.554142183635928
2022-01-02,9949216,0.4469585646361489
2022-01-03,9973075,0.23980784013534331
2022-01-04,10009550,0.3657347407895759
2022-01-05,10064303,0.5470076077346134
2022-01-06,10120241,0.5558060006738669
2022-01-07,10173560,0.5268550422860483
2022-01-08,10223954,0.4953428298452066
2022-01-09,10265230,0.4037185613315553
2022-01-10,10299887,0.33761542605474987
2022-01-11,10329879,0.29118766060249013
2022-01-12,10386215,0.5453694084896832
2022-01-13,10430032,0.42187649687590717
2022-01-14,10474056,0.42208882964117467
2022-01-15,10516726,0.4073875488158551
2022-01-16,10552975,0.3446795133770719
2022-01-17,10578499,0.24186544552602468
2022-01-18,10603506,0.23639459624659417
2022-01-19,10672266,0.6484647625040246
2022-01-20,10714869,0.39919357332360345
2022-01-21,10752448,0.3507182402323351
2022-01-22,10788606,0.3362769110810859
2022-01-23,10819519,0.28653377461369894
2022-01-24,10843899,0.22533349218204615
2022-01-25,10914232,0.6485951224739367
2022-01-26,10947560,0.30536275937693097
2022-01-27,10980692,0.3026427806744151
2022-01-28,11013576,0.29947110801395754
2022-01-29,11044186,0.27792971147609097
2022-01-30,11068160,0.21707349006979781
2022-01-31,11092189,0.21710022262056206
2022-02-01,11112286,0.18118155036846198
2022-02-02,11184687,0.6515401061491758
2022-02-03,11210204,0.22814228060204098
2022-02-04,11234667,0.21822082809554583
2022-02-05,11257912,0.20690421887893962
2022-02-06,11275129,0.15293244431116534
2022-02-07,11292290,0.152202249748096
2022-02-08,11307226,0.13226723720343703
2022-02-09,11357665,0.44607757906315837
2022-02-10,11376851,0.1689255670069508
2022-02-11,11396309,0.17103150950996895
2022-02-12,11415251,0.16621170942276137
2022-02-13,11427961,0.11134227359521048
2022-02-14,11441882,0.12181525645738553
2022-02-15,11455488,0.11891400383258628
2022-02-16,11493837,0.3347653107401448
2022-02-17,11511139,0.15053284642891662
2022-02-18,11530246,0.16598704958736055
2022-02-19,11544574,0.12426447796517091
2022-02-20,11558012,0.11640100362300074
2022-02-21,11567066,0.07833527080608672
2022-02-22,11593516,0.2286664569909085
2022-02-23,11646806,0.4596534821705512
2022-02-24,11660535,0.11787781130723736
2022-02-25,11672337,0.10121319476336206
2022-02-26,11682574,0.08770308807910533
2022-02-27,11691015,0.07225291275706879
2022-02-28,11698697,0.06570858047825616
2022-03-01,11715799,0.14618722067936282
2022-03-02,11723751,0.06787415864679822
2022-03-03,11732865,0.07773962445978254
2022-03-04,11741711,0.0753950548310238
2022-03-05,11750926,0.0784808960125147
2022-03-06,11758236,0.06220786344837845
2022-03-07,11764111,0.04996497773985826
2022-03-08,11788589,0.20807352123760137
2022-03-09,11795638,0.059795112035884876
2022-03-10,11802508,0.05824186873147515
2022-03-11,11810659,0.06906159267165927
2022-03-12,11824053,0.11340603432882111
2022-03-13,11828414,0.03688244631515099
2022-03-14,11831996,0.030283011737668293
2022-03-15,11844238,0.10346521415321641
2022-03-16,11849232,0.04216396191971151
2022-03-17,11853987,0.04012918305591451
2022-03-18,11858413,0.037337648505941505
2022-03-19,11867514,0.07674720048964394
2022-03-20,11870648,0.02640822669347599
2022-03-21,11877140,0.054689516528499536
2022-03-22,11879771,0.02215179748660031
2022-03-23,11891381,0.09772915656370817
2022-03-24,11894945,0.029971287607385547
2022-03-25,11899185,0.03564539390472171
2022-03-26,11906967,0.06539943702026652
2022-03-27,11909793,0.023734003797944513
2022-03-28,11914223,0.037196280405545255
2022-03-29,11926126,0.09990580166243321
2022-03-30,11929109,0.02501231330274391
2022-03-31,11932273,0.02652335560015421
2022-04-01,11935812,0.029659059929319418
2022-04-02,11942770,0.058295154112682074
2022-04-03,11945131,0.019769283005533895
2022-04-04,11948309,0.026604982398267547
2022-04-05,11961214,0.1080069154555678
2022-04-06,11964075,0.02391897678613559
2022-04-07,11967477,0.02843512766344243
2022-04-08,11970019,0.021240901486587357
2022-04-09,11975154,0.042898845858139405
2022-04-10,11977159,0.01674299971424167
2022-04-11,11980079,0.024379738133225082
2022-04-12,11981759,0.014023279813096392
2022-04-13,11996480,0.12286176011385307
2022-04-14,11998938,0.020489343540771962
2022-04-15,12002068,0.0260856419126426
2022-04-16,12005675,0.0300531541730975
2022-04-17,12007437,0.014676392622655536
2022-04-18,12009745,0.01922142085775674
2022-04-19,12011018,0.01059972547293885
2022-04-20,12013242,0.01851633225426854
2022-04-21,12016855,0.030075145410372987
2022-04-22,12036297,0.16178941994390378
2022-04-23,12042539,0.051859803725348416
2022-04-24,12047198,0.03868785477879706
2022-04-25,12052120,0.04085597331429267
2022-04-26,12054878,0.02288394075067291
2022-04-27,12073529,0.15471745130892242
2022-04-28,12080982,0.061730087367164975
2022-04-29,12082163,0.00977569538635187
2022-04-30,12092459,0.08521652952372849
2022-05-01,12099657,0.0595247004765532
2022-05-02,12104862,0.04301774835435417
2022-05-03,12118846,0.11552382835921633
2022-05-04,12123201,0.035935764840975784
2022-05-05,12139741,0.1364326137956469
2022-05-06,12140675,0.007693739100364662
2022-05-07,12151981,0.0931249703990923
2022-05-08,12161308,0.07675291789873602
2022-05-09,12168175,0.05646596566750879
2022-05-10,12180075,0.09779609514162971
2022-05-11,12188596,0.06995851831782646
2022-05-12,12199719,0.09125743440836008
2022-05-13,12209662,0.08150187721536865
2022-05-14,12219291,0.07886377198648087
2022-05-15,12229129,0.08051203625480399
2022-05-16,12240235,0.09081595263244013
2022-05-17,12244340,0.03353693781205998
2022-05-18,12250851,0.05317558970103738
2022-05-19,12260712,0.08049236742818927
2022-05-20,12269284,0.06991437365138338
2022-05-21,12277472,0.06673576061977211
2022-05-22,12283796,0.051508975137552745
2022-05-23,12288692,0.0398573861044257
2022-05-24,12295003,0.051356157351815805
2022-05-25,12300725,0.04653923223930893
2022-05-26,12307533,0.05534633121218465
2022-05-27,12312768,0.042534925561442734
2022-05-28,12317773,0.0406488614095547
2022-05-29,12323054,0.042873009593536106
2022-05-30,12326864,0.030917660508507062
2022-05-31,12329095,0.018098682681986267
2022-06-01,12336014,0.05611928531656216
2022-06-02,12344428,0.06820679678216966
2022-06-03,12349955,0.0447732369616478
2022-06-04,12354219,0.0345264415943216
2022-06-05,12358235,0.0325071135617719
2022-06-06,12361756,0.028491123530180483
2022-06-07,12363913,0.017448977313579073
2022-06-08,12373399,0.0767232833165358
2022-06-09,12379223,0.04706871571829212
2022-06-10,12384284,0.040883018263747246
2022-06-11,12389615,0.043046493442818336
2022-06-12,12393239,0.029250303580861878
2022-06-13,12399599,0.05131830347175585
2022-06-14,12402568,0.023944322715597495
2022-06-15,12408026,0.04400701532134313
2022-06-16,12414015,0.048267145797405646
2022-06-17,12420503,0.05226351023419901
2022-06-18,12426156,0.04551345464833429
2022-06-19,12441567,0.12402065449685325
2022-06-20,12446047,0.03600832596086972
2022-06-21,12450302,0.03418756172140439
2022-06-22,12456934,0.05326778418708237
2022-06-23,12463858,0.05558350072337222
2022-06-24,12471233,0.059171084908059765
2022-06-25,12479772,0.06846957313683419
2022-06-26,12487928,0.06535375806545184
2022-06-27,12498214,0.08236754728246351
2022-06-28,12502409,0.033564795738015046
2022-06-29,12508976,0.052525877212943516
2022-06-30,12516730,0.061987488024599295
2022-07-01,12523947,0.057658829422700654
2022-07-02,12530986,0.05620432600042144
2022-07-03,12536144,0.041161964429614714
2022-07-04,12553702,0.14005901655245823
2022-07-05,12557464,0.02996725587400434
2022-07-06,12563586,0.048751881749372325
2022-07-07,12572265,0.06908059530137335
2022-07-08,12577477,0.04145633264968564
2022-07-09,12583317,0.046432205759549386
2022-07-10,12589454,0.04877092423245794
2022-07-11,12613683,0.19245473234979055
2022-07-12,12616377,0.021357758871853684
2022-07-13,12619002,0.02080629011006884
2022-07-14,12623751,0.03763372095511198
2022-07-15,12631681,0.06281809582587616
2022-07-16,12637488,0.045971711920210774
2022-07-17,12640407,0.023097944781431245
