date,total_cases,g_values
2021-01-13,26302419,0.5813334083863656
2021-01-14,26451660,0.5674040855329694
2021-01-15,26589026,0.5193095631805338
2021-01-16,26719547,0.49088296803350373
2021-01-17,27497589,2.911883199217412
2021-01-18,27589252,0.33334922563574576
2021-01-19,27683138,0.3402991860743452
2021-01-20,27805098,0.44055699176878
2021-01-21,27926280,0.4358265523825883
2021-01-22,28040229,0.40803501218207366
2021-01-23,28148888,0.3875111005691145
2021-01-24,28895463,2.6522362091177456
2021-01-25,28970299,0.2589887554319514
2021-01-26,29043938,0.2541879184609037
2021-01-27,29145730,0.3504758893232729
2021-01-28,29250690,0.3601213625460745
2021-01-29,29349666,0.33837150508244423
2021-01-30,29447442,0.33314178089794955
2021-01-31,30115324,2.268047594762221
2021-02-01,30182586,0.22334808684110458
2021-02-02,30251565,0.22853906553931463
2021-02-03,30341660,0.2978193029021804
2021-02-04,30434467,0.30587317898888855
2021-02-05,30524484,0.2957732100253308
2021-02-06,30613487,0.2915790484779366
2021-02-07,31146646,1.7415820680603944
2021-02-08,31207385,0.1950097612436344
2021-02-09,31270422,0.20199385498015934
2021-02-10,31353272,0.2649468561697057
2021-02-11,31438669,0.2723702967907145
2021-02-12,31524079,0.2716718064622901
2021-02-13,31606685,0.2620409624021054
2021-02-14,32027253,1.3306298968082226
2021-02-15,32082827,0.17352096978157946
2021-02-16,32142006,0.1844569370398687
2021-02-17,32226364,0.2624540608946436
2021-02-18,32313480,0.2703252529512793
2021-02-19,32401662,0.2728953984529057
2021-02-20,32490408,0.2738933576925776
2021-02-21,32904922,1.2758042312057147
2021-02-22,32967499,0.19017519628218538
2021-02-23,33035452,0.20612118620220476
2021-02-24,33132589,0.29403865883233565
2021-02-25,33229470,0.2924039530988659
2021-02-26,33330626,0.30441653147040865
2021-02-27,33431720,0.30330663456485935
2021-02-28,33876211,1.3295487040451404
2021-03-01,33943212,0.197781859370282
2021-03-02,34016017,0.21449060271608944
2021-03-03,34119438,0.30403618389536907
2021-03-04,34227414,0.3164647670925881
2021-03-05,34335539,0.3159017505675421
2021-03-06,34442551,0.31166541465972036
2021-03-07,34909150,1.354716728154079
2021-03-08,34977119,0.1947025350087298
2021-03-09,35053640,0.21877445080596836
2021-03-10,35162534,0.31064962155142806
2021-03-11,35279003,0.33123039425998135
2021-03-12,35395102,0.3290880980961962
2021-03-13,35518582,0.34886182839648266
2021-03-14,36044449,1.4805405238305966
2021-03-15,36124896,0.22318831951072413
2021-03-16,36208387,0.23111762038013897
2021-03-17,36327761,0.3296860475999663
2021-03-18,36453199,0.3452951587079644
2021-03-19,36581526,0.35203220436154314
2021-03-20,36709055,0.3486158559924482
2021-03-21,37337192,1.7111227733865662
2021-03-22,37421750,0.2264712354373087
2021-03-23,37518220,0.2577912577578547
2021-03-24,37643918,0.335031885841066
2021-03-25,37777243,0.354174079329362
2021-03-26,37913609,0.3609739334339459
2021-03-27,38044521,0.34529026239628097
2021-03-28,38779667,1.9323308078974106
2021-03-29,38863801,0.21695390009408796
2021-03-30,38950454,0.2229658390850653
2021-03-31,39070883,0.30918509961398655
2021-04-01,39202483,0.33682371601378963
2021-04-02,39325758,0.3144571225246115
2021-04-03,39441178,0.2934972035376915
2021-04-04,40161358,1.825959660738328
2021-04-05,40230413,0.17194388695720897
2021-04-06,40285778,0.13761976542472978
2021-04-07,40358857,0.18140148615225948
2021-04-08,40463832,0.26010399650317156
2021-04-09,40574709,0.27401507598192876
2021-04-10,40680742,0.2613278138359538
2021-04-11,41380233,1.7194647039623812
2021-04-12,41446935,0.1611929058011829
2021-04-13,41509268,0.1503923028325255
2021-04-14,41599269,0.21682145780070128
2021-04-15,41692545,0.224225093955377
2021-04-16,41782370,0.21544619067989254
2021-04-17,41865852,0.1998019738947312
2021-04-18,42546941,1.6268365922661743
2021-04-19,42600722,0.12640391702895867
2021-04-20,42654507,0.1262537287513578
2021-04-21,42730728,0.17869389511406145
2021-04-22,42810310,0.186240683753387
2021-04-23,42887014,0.17917179296295682
2021-04-24,42957528,0.16441806836913384
2021-04-25,43584685,1.459946671046807
2021-04-26,43630920,0.10608084009325752
2021-04-27,43676600,0.10469639420851085
2021-04-28,43739657,0.14437250152255443
2021-04-29,43808105,0.15648956735074535
2021-04-30,43871483,0.14467185923700648
2021-05-01,43932442,0.13894902982878424
2021-05-02,44454308,1.187882977231268
2021-05-03,44490637,0.08172211341137062
2021-05-04,44525766,0.07895818619095069
2021-05-05,44576216,0.11330518154364824
2021-05-06,44632545,0.12636559370584527
2021-05-07,44687901,0.12402608903435823
2021-05-08,44739204,0.11480288590864896
2021-05-09,45155462,0.930409937557226
2021-05-10,45189328,0.07499867900808987
2021-05-11,45222782,0.07403075345577169
2021-05-12,45267886,0.09973734035203762
2021-05-13,45312782,0.09917847721009107
2021-05-14,45355100,0.09339086706263147
2021-05-15,45391831,0.08098537981395698
2021-05-16,45716334,0.7148929506721154
2021-05-17,45745111,0.06294686708693659
2021-05-18,45772088,0.05897242221141402
2021-05-19,45808474,0.07949386097483689
2021-05-20,45845972,0.08185821688799326
2021-05-21,45881763,0.07806792710164374
2021-05-22,45914680,0.0717431019379094
2021-05-23,46193204,0.6066120900766377
2021-05-24,46215974,0.049292965259565016
2021-05-25,46237864,0.04736457572007462
2021-05-26,46264856,0.05837639904819132
2021-05-27,46294608,0.06430799222632401
2021-05-28,46323137,0.061624887287089675
2021-05-29,46350667,0.059430344710894686
2021-05-30,46558324,0.4480129703419371
2021-05-31,46582262,0.051415081006781944
2021-06-01,46605136,0.049104528242960806
2021-06-02,46631444,0.056448714150303086
2021-06-03,46658230,0.057441926953838277
2021-06-04,46683787,0.05477490251987699
2021-06-05,46710198,0.05657424493004391
2021-06-06,46874095,0.3508805507525359
2021-06-07,46895309,0.045257407103006464
2021-06-08,46917089,0.04644387778743499
2021-06-09,46944273,0.05794050862789036
2021-06-10,46973048,0.06129608184580897
2021-06-11,47001757,0.06111802666073532
2021-06-12,47030466,0.06108069534506976
2021-06-13,47157158,0.26938282941955116
2021-06-14,47182308,0.053332306412528084
2021-06-15,47207717,0.053852812795847124
2021-06-16,47236380,0.06071676798096379
2021-06-17,47266789,0.06437622866104473
2021-06-18,47302422,0.07538696990819495
2021-06-19,47336593,0.07223942993870378
2021-06-20,47439577,0.21755684867307626
2021-06-21,47468855,0.061716401897934293
2021-06-22,47499373,0.06429057536778589
2021-06-23,47537428,0.08011684701606482
2021-06-24,47579821,0.08917815242339151
2021-06-25,47622436,0.08956528020565693
2021-06-26,47666842,0.09324596499011516
2021-06-27,47777319,0.23176907754870776
2021-06-28,47818815,0.0868529270133387
2021-06-29,47861443,0.08914482719824822
2021-06-30,47915178,0.1122720014939792
2021-07-01,47972876,0.12041695848442847
2021-07-02,48030746,0.1206306663790597
2021-07-03,48089758,0.12286296781648988
2021-07-04,48276956,0.38926791854515047
2021-07-05,48330259,0.11041085523287757
2021-07-06,48383868,0.11092222783246414
2021-07-07,48448973,0.1345593122071183
2021-07-08,48517389,0.14121248762073862
2021-07-09,48589943,0.1495422599925977
2021-07-10,48657350,0.13872623806123832
2021-07-11,48976582,0.6560817635978943
2021-07-12,49037253,0.12387757071328498
2021-07-13,49099853,0.12765804805583217
2021-07-14,49177646,0.15843835622074062
2021-07-15,49261668,0.17085405023249792
2021-07-16,49353810,0.18704604155912868
